user_id,item_id,category_id,hist_item_ids,label
362,53,5,179|116|177|137|152|144|30|14|13|197|191|167|14|178|195,0
47,71,2,131|10|79|160,0
321,71,2,40,1
258,66,10,180|60|23|199|178|80|144|194|194,0
404,117,2,166|64|110|133|66|67|36,0
50,136,7,93|101|149,1
59,128,6,190|187|54|48,0
13,38,3,128|170|170|10|149|66|137|59|3|151|168|137|31|91,0
267,178,10,60|160|23|178|60|63|144|66|152|140,1
104,139,5,113|19|29|113|72|143|182|162|46|54|29|19|154|143|30,1
439,143,5,90|90|175|90|90,0
337,59,7,59|161|122|155|59|74|84|48|59|7|59|121|84,0
4,167,2,103,1
254,93,4,166|65|76|93|198|138|193,1
251,181,2,57|22|119|82,1
206,5,9,150|145|83|83|94|148|124|89|145,1
209,91,9,37|89|47|100|124|148|47|34|150|83|100|83|145,1
39,83,9,16|163|102|192|67|45|55|82|29|27|159|139,0
249,118,3,147|151|118|95|153,0
9,127,8,1,0
318,112,6,141|140|101,0
146,176,8,24|68|75|133|79|73|155|152|2|68|153|21|108|99|140,0
207,159,8,88|126|128|180|89|153,0
152,119,2,189|149|84|51|134|87|166|44|105|23|143,0
200,115,6,67|50|186|50|45,0
296,50,8,178|54|169|149|15|134|199|137|52,0
217,96,3,142|110|96|142|31|110|95|188|151,1
133,167,2,177|167|71|170|73|167|197|99,1
213,175,5,65|164|26|113|99|124|86|18|133|179|123,1
138,60,10,194|199,1
436,146,1,126|103|32|137|55|44|169|132|103|149|146|103|195|6,1
62,145,9,141|49,1
493,148,9,127|161|157,0
382,181,2,59|64|123|121|86|82|146|105|4|29|67|80|147|95,1
31,199,10,11|160|23|80|180|63|144|63|45|180|60|144|66,0
277,30,5,53|29|120|81|75,1
364,112,6,33|128|33|78,1
491,24,8,15|176|173|127|85|104|172|159|134,0
91,25,7,184|174|74|142|3|144|28|182|60|140|134,1
128,181,2,2|140|147|169|193|59|114|183,0
357,198,4,40|39|129|171|153|68,0
456,37,9,10|144|27|27,0
25,150,9,145|89|34|150|89|5|100|47|145|27,1
370,117,2,98|82|75|199|132|32|173|21|176|82,0
436,33,6,16|200|127|88|31|58|161,0
302,105,8,7|98|43|161|90|78|152|30,1
28,75,5,42|53|120,0
203,78,6,108,0
465,68,1,70|20|56|38|19|152|143|173|7|94|133|99|6,1
226,147,3,188|8,1
311,139,5,75|54,0
17,165,9,29|106|162,0
436,118,3,34|19|150|168|150,0
458,41,8,61|88|159|12|61|58|111,0
329,60,10,80|178|60|194|140|199,1
132,88,8,127|176,1
42,174,7,40|70|123|79|146|79|118|113|51|13|45|156|150|25,0
404,4,5,158|11|132|173|36|71|108|15|60|44|1|134,1
363,15,8,18|1|186|189|109|27|6|167|106|66|3|114|176|168|147,0
26,168,4,189|62|196,1
11,47,9,27|165|27|124|34|145|47|148|92|92,1
258,133,6,20|78|112,1
184,169,1,32|149|195|103|126|32|137|126,1
19,199,10,30|59|60|71|192|136|39|141|12|14|129|44|88|166,0
500,58,8,15|172|1|176|42|176|85|111|1|15,0
477,24,8,143|32|69|111|73|48|9|128|13|30,0
62,65,4,101|65,0
129,101,2,71|73|101|22|197|101|167,0
161,116,1,137|132|103|35,1
116,99,2,105,0
183,144,10,140|11,1
430,134,8,169|27|143|59|3|82|19,0
383,155,7,26|32|164|66|106|94|200|37|156|23|196,0
283,146,1,184|75|99|37|6|55|174,0
272,163,5,163|3|175|46|162|175|113|64|164|81|162|139|64|108,1
345,42,8,21|50|30|184|125|134|82|172,1
34,140,10,158|51|70|115|91|38|106|40|144|15|163|197|150|122|89,0
265,26,5,83|95|7|96|35|80|56|151|193,0
55,97,7,175|198|183|100|134|11,0
368,157,6,82,0
294,47,9,94|91|145|83|148|92|150|18|27|36,1
409,4,5,26|164|69|162|54|4,1
74,184,5,197|91|56|186,1
306,48,7,155|74|98|161|97|121|174|74|25,1
207,171,1,178|186|152|24|60|192|15|111|128|79|141|16,0
86,88,8,173|13|12|58|49|173|70|70,0
426,88,8,164|27|83|101,1
262,50,8,165|4|200|119|152|87,1
133,178,10,23|140|80|194|178|178|60|140,1
326,68,1,99|177|168|128|85|31|41|80|156|190|122|188,0
99,29,5,52|61|121|138|44|138|150|4|77|47|159,0
324,97,7,97|150|60|200|94|70|189|121|13|22|197|125|174|198|149,0
487,128,6,133|56|112|133|20|20|133|179|112|157|78|115|179,0
193,148,9,58|98,0
339,23,10,60|140|180|63|180|144|140|23|152|178,1
253,126,1,59|191|24|183|31|84|28|196|101|177|7|9|107,0
22,98,7,33|100|80|108|31|90|154|14|158|44|174|163,1
193,125,6,128|112|179|33|179|20,1
271,89,9,21|8|5|8|97,0
163,88,8,50|58|58|12|111|88|58|50|85,1
451,27,9,145|91|150|92|27,1
77,22,2,57,1
123,168,4,33|64|107|193|169|128|68|186|26,0
151,135,4,126|10|32|44|1|174|125,1
425,66,10,43,0
320,197,2,23|144|135|178|106|9|200|174|144|184|56|108,0
499,113,5,64|30|108|163|163|154|120|3|54|163|90|69|175|64,1
192,102,9,74|172|116|36|110|159|81|124|155|25|195|13|23|60|4,0
329,198,4,139|191|51|25|159,0
323,144,10,140|144|11|160|180|178|66|45|80,1
281,185,5,35|155,1
177,83,9,30|190|103|154|6|144|85|101|6|125|186,0
359,43,4,14|134|6|186|147|135,0
287,128,6,114|112|133|125|112|112|125|128|78|20|158|56|20,1
126,140,10,60|66|178|199|180|63|60,1
475,130,6,76|48|158|32|38,1
313,14,8,117|136,0
234,32,1,9|44|137|9|103|171|116|149,1
121,50,8,1|49|41|106|24|70|50|111|50|106|13,1
376,22,2,95|90|59|93|36,0
334,64,5,120|53|120|46|72|46|108|162|120,1
49,118,3,179|185|20|176|11,0
53,130,6,125,1
188,62,4,88|189|19|7|199|190|81|47,1
447,149,1,116|68|116|55|116|35|35|68|195|44|132|126|126,0
393,21,4,174|166|161|78|143|187,0
226,130,6,166|142|188|102|78|168|189|162|166|35|174,1
11,9,1,55|137|132|149|169|126|68|116|126|195|35|9,1
451,56,6,20|179|33,1
87,28,6,78|74|180|128|105|117|160|39|98|78|9|111|139|134,0
24,32,1,146|171|86|35|116|132|55|103|171,0
384,3,5,157|160|98|106|120|177|5|114,0
120,4,5,148|56|134|190|189|80|131|166|149|121|32|127|35,0
14,87,4,52|196|187|62|43,1
191,76,4,168|93|93,1
421,169,1,32|169|86|32|171|9|137|68|6|116|68|86|35|137|55,1
94,109,8,160|8|89|14|171|162|87|193,0
260,111,8,163|194|39|8|119|11|137|86|161|32|10,0
109,152,10,45|167|176|51|180|125|70|43|119|3|64,1
345,32,1,32|137|44|126|126|169|149|9|6|171|55,1
33,178,10,143|168|83|119|98|173|123|10|175|112|87|38|140|4,0
137,150,9,102|102|145|47,1
235,92,9,27|34|92|89|150|34|92|124|89|36|27|94,0
419,199,10,80|23|152,1
299,79,7,79|37|88|54|24|64|168|168|73|105|37,0
10,172,8,173|13|159|14|50|173|85|24|50|49|172|58|13|15,1
278,121,7,79|173|158|186|125|35|188|151|133|70|160|81|65,0
138,46,5,64|162|46|72|3|3,1
464,55,1,191|146|149|21|188|25|69|191,0
281,90,5,61|154|66|181|192|154|1|151|197|152,0
248,50,8,183|175|166|103|72|23|135|108,0
403,191,7,97|48|39,1
57,108,5,154|113|163|162|163|53|154|46|64|143|90|162|143|154|29,1
53,164,5,69,1
156,124,9,59|71|79|146|21|58|11|115|193,1
489,115,6,56|125|10|179|16,0
18,128,6,131|101|123|83|61|36|59|44,0
398,111,8,17|65|67|10|142,0
444,3,5,185|29|182|163|108|182|81|108|162|143|108,0
325,179,6,107|36|92|27|138|160|137,0
190,13,8,193,0
387,43,4,14|117|9|74|33|124|2|181|35|105|200,0
480,14,8,88|70|88|42|49|173|106|106|14,1
475,199,10,84|113|44|106|145|148,0
59,146,1,69|96|43|23|29,1
229,167,2,51|22|22|51|40|167|170|167|71|73|73|40|99|117|51,1
139,118,3,96|95|118|8|38|31,1
123,105,8,135|89|100|160|96|71|193|184|173|165|77,0
446,5,9,5|8,0
378,116,1,116|6|35|171|6|9|149|195|103|32|126,1
17,177,2,94|134,0
493,59,7,107|161|33|52|89|181|128|43|178|124|84|77,0
350,169,1,126|116|132|9|171|169|195|126|44|126|55,1
255,91,9,69|77|61|30|143|153|40|92,0
40,10,6,101|141,0
367,191,7,107|79|129|97|161|155|2,1
263,145,9,5|27|102|34|124|148|148|5|47|91|5|150|165|124|37,0
58,190,7,25|122|98|121|97|2,1
59,83,9,145|98|171|21|7,0
359,120,5,132|62|80|109|15|7|140|18|181|129|162|95,0
351,63,10,194|11|11|66|144|194|80|180|160|160|194|63,0
485,47,9,45|176|115|16|71|122|121|111|142|116|37|16,0
145,196,4,168|52|166|138|138|193|200|65|21|168|52|93|198|168,1
354,63,10,62|184,0
58,60,10,131|61|161|36|58|195|50|27|111,0
314,22,2,57|156|57|119|22,1
47,65,4,31|185|128|81|102,1
165,167,2,19|74|8|194|8|112,0
71,60,10,115,0
120,116,1,103|116|35|169|6|126|132,1
145,3,5,182|184|26|69,1
449,174,7,61|104|156|134|194|20|185|182|77|29|46|189|2,1
46,158,6,107,0
296,13,8,174|103|84|66|158|131|163|182|119|72|119|72|42,0
172,64,5,155|167|63|28|93|35|176|14|101,0
191,53,5,78|48|163|146|90|138|74|137|165|89|134|114|15|13,0
95,186,2,9|198|46|17|27|78|185|111|26|64,0
245,10,6,137,1
171,155,7,31|35|44,0
320,197,2,38|3|118|3,0
406,98,7,37|200|29|158|137|74,0
197,9,1,139|126|66|2|8|139|156|75|96,0
257,115,6,158|16|16|114|131|16|131|33|28,1
95,93,4,187|135|65|189|168|196|187|52|138|187,1
431,56,6,193|168|183|21|165|118,0
440,47,9,56|81|34|171|81|78|196|98|141,0
499,107,7,106|6|177|119|52|96|7|158|107|1|92|15|78,0
430,103,1,164|186|30|183|7|104|166|44,0
213,179,6,115|33,1
220,169,1,55|116|126|149|68|103|86|169|169|35|9,1
481,24,8,85|13|105,0
84,86,1,169|32|44|68|35,1
194,142,3,99|66|17|4|37|124|20,0
237,55,1,132|44|169|171,1
84,195,1,84|178|60|136|188|60|57|27|147|55|5|101|112|4,0
371,69,5,72|90|53|46|175|72|53|154|143|53,1
460,30,5,182|64|81|30,0
406,176,8,66|92,0
347,64,5,71|173|24|111|53|198|15|86|103|198,1
77,59,7,79|180|19|197|47|119|53|160|141|32|50|140|101,0
275,186,2,57|82,0
344,199,10,175|135|81|132|130|15|108|3|83,0
52,182,5,62|73|136|177|118|57|182|109|149|142|80|5,0
317,172,8,64|126|63|6|35|188,0
310,75,5,190|189|1|138|21|55,0
494,59,7,74|155|98|25|59|59,0
285,34,9,105|143|112|86|40|25|44|125|10|15,1
496,193,4,5|61|190|159|84|68|117,0
313,16,6,133|28|115|131|78|133|115|158|158|179|28|131|131,1
225,103,1,195|9|195|116|9|32|44|44|9|68|116|55|137,1
358,63,10,169|158|125|20|150|67|84|140|167|143,0
182,93,4,193|177|31|79|191|177|162|178|48|12|172|99,0
127,99,2,191|186|85|162|145|26|170|142|172|158,0
31,56,6,33|131|112,1
206,120,5,21|171|40|131|14|96|180|191|30|133|46|146|108|160|180,1
159,44,1,144|107,1
298,106,8,2|167|131|193|60|147|154|7|152|143|123|113|161|21,0
423,34,9,150,0
463,153,3,141|95|77|110|77,1
240,163,5,164|120|162|30,1
117,9,1,126|116|149|9|149|103|137,1
409,151,3,171|112|183|141|42|42|194|148|119|136,0
412,179,6,157|63|17|62|89|17|66|186|53|79|129|177|185|163,0
74,178,10,66|180|178|66|144|144|23|63|60|63,1
430,2,7,50|3|24|45|77|63|21|68|31|137|134|13|131,0
29,185,5,175|163|53|154|30|143|184,0
334,101,2,110|174|30|176|110,0
24,96,3,151|147|153|38|77|8|110|77|141|118|141|142,1
500,84,7,34|104,0
323,64,5,52|39|138|105|30|68|174|164|129|181|22|147|5,1
171,19,5,123|185|26|182,0
143,184,5,16|95|41|21|27|44|160|193,0
442,58,8,190|57|29|35|194|37|134|175|151|91|5|84|57|173,1
473,165,9,89|83|18|148|165|150|92|148|5|83|27|94|5|37,1
44,181,2,197|21|138|3|190,0
222,10,6,3|61|188|41|56|130|71|98|160|183|161,0
211,168,4,166|168|166|21|166,1
473,92,9,5|150|5|148|37|36|165|92|145|27|124|47,1
357,175,5,175|175|81|69|163,1
130,43,4,146|5|140|79|15|111|48|127|9,0
172,2,7,98|74|129|191|121,0
141,20,6,125|130|158|28|114,1
190,126,1,55|126|195|137|146|55|171|103,0
266,27,9,25,0
452,193,4,32|142|28|58|41|97|74|109|40|102|18|9|28|54|158,0
340,150,9,36|119|197|15|18|50|88|96|60,1
273,111,8,111|35|95|183|79|73|93|34|170|134|143|70,1
141,5,9,126|182|149|167|179|51|15|161|159|39|181,0
13,71,2,157|169|88|16|107|148|91|192|63|164|151|87,0
384,179,6,56|20|56|133|20|179|33,1
188,27,9,83,1
378,123,5,72|113,0
245,35,1,36|27|146|99|159|23|122,0
292,55,1,172|127|8|12|108|143|95|192|171|90|48|2,0
168,30,5,94|84,0
222,46,5,142|51|154,0
131,155,7,183|74|129|7|7|98|155|122|39|161|122|161,0
182,7,7,192|161|2|121|79|136|161|84|107,1
380,71,2,117|22|177|22|186|117|99|156|177|71|22|197|101|71,0
459,4,5,66|37|9|136|153|66|140|66|44|170,1
350,79,7,48|146,1
109,143,5,137|95|119|176|123|99|174|128,0
344,104,8,42|24|61|1|88|50|88|41|134|176|85|104|61,1
247,156,2,73|82|181|99|40|51|73|119|186|82|71,1
218,44,1,11|35|151|41|132,1
62,105,8,49|127|58,0
389,166,4,141|113|119|102|89|67|159|66|182|150|200|130|120|67,0
341,14,8,172,0
468,1,8,10|143|3|128|65|109|184|31|7|116|140|60|33|141,0
433,146,1,52,0
380,146,1,30|62|173|21|6|147|146|19|177|169|160|79|187|27,0
392,70,8,68|4|128|128|171|56|163|62,0
178,23,10,63|144|11|194|140|63|23|160|178|178|152|194|152,1
193,145,9,61,1
456,20,6,39|163,1
64,131,6,75|125|130|58|121|12|98|194|180|11|12|165|42|134,0
155,150,9,124|102|92|18,1
107,21,4,95|123,0
347,174,7,196|174|42|59|95|132|8|130|19|75|181|26|10|96,0
124,35,1,86,1
416,32,1,137|137|55|116,1
364,108,5,50|11|138|68|83|198|137,0
146,151,3,114|28|141|15|164|87,0
48,14,8,41|13|176|105|41|50|111|42|106|1|176|109|49|88|15,1
226,163,5,11|96|136|20|13|77|97,0
33,115,6,125|112|128|20|130|56|10|33,1
115,158,6,24|9|19|32,0
196,17,2,102|147,0
298,71,2,138|87|172|135|156|94|78|151|94|82|80|25|158,1
202,135,4,67|196|200,1
477,90,5,110|156|32|89|117|112|145|67|189,0
85,121,7,47,0
81,126,1,168|166|35|114|45|91|96|120,1
157,34,9,166|68,0
308,172,8,15|14|70|85|173|176|104|24,1
102,135,4,21|135|87|138|135|138|52|189|198|135|196|52|187|76|168,1
285,87,4,21|65|52|196|138|187|187|166|67|52|93|87|93,1
498,32,1,93|65|98|98|95|129|41|172|169,0
230,42,8,61|30|89|62|164,0
384,107,7,192|7|59|155|25|7|39|7|136|74|191|25|98,0
332,169,1,199|157|13|155|33|175|65|139|148|72,0
212,99,2,40|177|186|119|197,1
221,20,6,16|112|128|179|131|112|158|10|33|56|78,0
27,52,4,102|122|120|166|198|162|21|85|97|126|192|90|70,0
230,186,2,49|173|16|153|15,0
108,26,5,72|182|54|81|81|53|26|182|143|139|64|139|26|26|184,0
140,131,6,145|174|60|193|100|169|166|127|193|136,0
303,2,7,129|59|192|98|155|39|122|97|191|161|191,1
157,51,2,81|149|169|118|134,0
413,148,9,11|123|56|74|93|150|71|117|100|11|139|107|45,0
373,48,7,39|7|174|122|84|190|48|25|107|74,1
153,118,3,151|95|141|110|110|95|31|77|141,1
286,200,4,16|180|158,1
271,82,2,186|73|57|197|57|40|119|119|101|22|40,1
138,161,7,79|155|48|74|122|183,1
253,74,7,78|172|107|149|166|58|47|117|96|181,0
25,73,2,160|175|138|41|44|156|139|42|88,1
256,175,5,110,0
142,100,9,5|91|165|148|36|165|148|83|94,1
119,146,1,86|137|132|116|6|68|32|146|68,1
240,187,4,193|138|138,1
399,150,9,18|116|52,0
421,150,9,18|18|124|27|94|36|27|36|47|47,1
151,93,4,30|63|39|104|131|170|59|26|164,0
363,129,7,70|147|163|173|67|154|137|3|160|27|26|22,1
253,143,5,53|64|139|139|108|69|4|154|54,1
372,183,7,62|77|1|36|123|9|125|174|199|195|58|130|10|48,0
390,83,9,92|92|102|83|89,1
476,5,9,149,0
23,164,5,184|143|90|182|185|72|64|54|184|29|3|90|184,1
164,165,9,20|148|26|14|179|106|120|135|69|47|104|16|60|119,0
376,63,10,76,0
344,177,2,35|196|136|124|161|29|17|117|119|52,1
314,179,6,130,1
221,25,7,59|17|25|58|185|66|24|115|26,1
202,185,5,185|90|3|4|30|19|163|184|123|30,1
442,138,4,193|166|87|43|200|189|43,0
350,55,1,171|103|146,1
281,43,4,93|25|142|200|24|6|52|9|50|139|158,0
78,107,7,42|72|103|34|39|9|138|182|90|125|197|152|50|156|80,0
21,178,10,97|4|82|117,0
294,143,5,86|36|39,1
438,47,9,58|197|149|151|14|31|159|46|87|22|5|146|36|34|169,0
358,195,1,32|171|32|146|126|32|86,1
147,74,7,102|191|130|91,1
324,30,5,181,0
336,111,8,93|136,0
290,98,7,156|145,0
316,200,4,48|133|135|157|110|165|8|44|103|105|194|132|82,1
196,5,9,83|179|167,0
16,189,4,75|121|64|105|26|43|112|189,1
94,102,9,83|150|94|47|37|148|91|83|94|18|34|89|37,1
277,156,2,128|185|109|15|120|145|188|186|139|111|34|176,0
368,3,5,139|113|3|54|72|72,1
20,171,1,171|137|32|68|146|86|44|6|68|68|149|149|32|116|171,1
239,65,4,179|77|159|67|68|66|74|120|162|126|6|120|87|14,0
175,143,5,177|139|187,0
365,101,2,5|183|168,0
372,136,7,155|190|84|59|190|39|74|39|183|191|97|25|59|122,0
172,88,8,68|25|3|138|5|48|145|42|46|150,0
269,14,8,85|8|121|93|12|158|91|14|72|150,1
225,13,8,70|14|105|173|159,1
497,12,8,42|15|106|58|85|176|42|14|109|88|58,1
300,159,8,15|14|1|15|50|41|134|111|50,1
289,59,7,191|48|122|174|183|84|121|39|59|59|74|97,0
291,96,3,123|109|13|123|188|160|168|93|98|106|41,1
496,196,4,2|53|137|80|188|100|24|48|155|116|67|44|136|54|20,0
155,142,3,192|46|178|10|109|54|103,1
27,163,5,72|53|123|72|162|139|113|19|120|143|108,1
117,89,9,124|100,1
259,131,6,158|158|131|33|33|158,1
325,184,5,188|120|191|197|110|171|76|121|163|178|22|15|44,1
475,125,6,130|157,0
450,160,10,23|63|160|160|194|23|178|23|152|60|144,0
52,103,1,149|103|32|137|35|55|132,1
476,85,8,24|127|127|134|172|42|49|61|50|14|49,1
189,151,3,147|142|147|151|96|118|141|38|8|147|77|95,1
285,181,2,75|3|7|169|141|37|44|168,0
320,77,3,77|77|96|151|8|38|96|31|96|96|141|95,0
231,161,7,179|182|143|69|121,1
20,159,8,159|111|173|105|13,0
146,190,7,139|149|81|81|19|92|1|29|185|151|195|183|184|82,0
127,87,4,193|86|104|189|171|159|2|170,1
177,83,9,94|165,1
448,128,6,20|115,1
226,179,6,131|179|28|10|128,1
261,123,5,116,0
171,92,9,101|108|180,0
173,98,7,136,1
221,26,5,42|26|49|85,0
302,104,8,173|12|172,1
455,68,1,79|103|55|86|146|191|165|16|118,0
230,66,10,112|183|6|76|99|1|95|186|158,0
17,176,8,7|71|164,1
433,175,5,114|19|200|19,0
76,140,10,63|193|9|71|72|84,0
151,134,8,63|137|195|65,0
239,146,1,6|171|68|137|9|35|137,0
482,15,8,50|13|106|15|85|61|85|111|104,1
299,14,8,67|104|147|87|149|57|122|193|118|137,0
184,175,5,69|175|3|182|46|30|113|90|29|108|163|90|113|164,1
448,33,6,55|75|81|17,1
59,196,4,189|166|138|43|187|200|76,1
61,129,7,74|107|136|74|84|183|122|129|129|174|192|97|84|191,0
441,148,9,189|110|39|104|132|101|131|21|99|186|53,0
313,37,9,124|165,0
84,59,7,77|186|193,1
42,144,10,14|69|191|92|84|2|134|38|138|166|155|104|131|79|142,0
341,156,2,181|170|99|117|186|117|177,1
423,70,8,50|37|124|192|76|131,0
205,72,5,182|4|152|142|168|112|182|29|75|90|154|44|66,0
227,3,5,115|13|176|166,1
109,26,5,199|65|138|22|175|185|183|127|195|139|76|180|55,0
422,47,9,94|100|5,0
24,101,2,29|103|140|183|74|35,0
79,101,2,199,0
235,188,3,133|182|36|52|129|28|94|68|2|37|90,0
215,150,9,112|137|68|197,0
499,157,6,56|16|112|78|115,0
115,169,1,59|82|104|172|160|40|190|15|10|171|57|172,0
413,40,2,145|167|125|183|141|149|125|135,0
214,49,8,172|58|15|176|127|61|176|14|85|15|15|50|88|15,0
74,3,5,72|75|26|54|113|54|184|123|19|69|69|29,1
19,50,8,176|106|49|104|58|172|104,0
65,146,1,44|132|55|32|149|149|149|132|132|146|126,1
439,118,3,169|1|50|66|6|44|36|111|177|57|79|138|135|190|105,0
385,168,4,166|193|138|62|93|187|198|43|62|65|166|21|200|187|198,1
11,155,7,67|74|138|174|96|181|60|172|1|150,0
341,15,8,70|173|24|173|24|134|127|85|104|58|58|85|159,1
354,185,5,74|19|15|42|74|81|36|36|7|183|52|130|99,0
33,22,2,91|187|18|147|193|31|96|185|161|44|35,0
147,18,9,83|37|148|5|91|165|37|100,1
367,131,6,30|99|66|68|50|104|2|12,0
129,100,9,85|10|125,0
355,21,4,75|100|76|36|107|131|79|127|69|167|57,0
280,14,8,199|92,0
319,68,1,115|83|166|143|89|61|56|187|26|34|53|167|138|194,0
21,176,8,12|105|50|49|50|12|61|12|104|24|105,1
73,77,3,77|110,1
52,126,1,195|116|6|44|44|126|137|103|68|6|171|195|6|55|195,1
200,127,8,61|24|12|109|104|159|41|109|1|14|104|88|104|134,1
102,108,5,139|64|26|143|54|162|113|75|46|54|64|143|75|3|3,1
167,199,10,82|177|51|3,0
258,85,8,134|58|88|58|104|88|159|41|15|58|104|42|176,1
258,79,7,154|181|59|108|98|146|100|123|134|166|28|133|37,0
6,144,10,20|166|200|174|199|67|56|172|131|76|43|6|8|139|53,0
411,60,10,178|178|199,1
328,68,1,45|39|6|170|44|21,0
480,172,8,85|70|41,1
119,143,5,175|162|53|64|29|19|164|81|113|19|30|19|90|113,1
64,168,4,147|50|185|177|140|200|61|177|7|150|58|193|114|40,0
403,72,5,7|66|38|5,0
390,168,4,21|189,1
391,147,3,8|194,0
266,124,9,51|116,0
133,184,5,81|163,1
309,60,10,136|141|100|57|36|53|66|190|65,0
455,54,5,163|19|175|120|90|53|90|163|120|19|154|162,1
148,92,9,163|10|186|173|44|184|101|63|147|14|25|52|122|168,0
258,3,5,130|60|188|37|28|188|102|81|164|57,1
260,151,3,106|57|179|117|187|169|177|56|113|13|75|63|33|13|76,0
139,46,5,93|198,1
366,176,8,76|117|42|189|81|34|61|177|58|161|154|199|31|79,1
18,3,5,159|141,0
154,117,2,118|151|2|55|20|107|137,0
79,80,10,80|66,1
254,199,10,166|61|189,0
159,115,6,186|97|62|5|163|41|28,1
320,147,3,14|97|76|156,0
199,86,1,91|143|61|10|85|64|180|194|44|86|87|45,0
327,83,9,96|192|132,0
385,122,7,161|84|25|2|7|191|183|84|190|155|39|59|84,1
197,168,4,198|43|52|200|189,0
154,71,2,99|194|61|194|174,1
287,153,3,20|150|117|174|1|102|136|76|64|66|150|42|196|42|84,1
169,170,2,55|40|176|110|47,0
158,51,2,167|99|101|186,1
278,92,9,100,0
445,147,3,69|117|77|139|174|6|125|85|21|45|166,0
183,48,7,191|192|7|191|129|183,0
164,79,7,155|84|192|7|122|7|97|107|183|191|161|192|25|121,1
299,9,1,55|126|126|169|68|68|137|9|116|68,1
386,167,2,127|40|93,0
45,29,5,30|26|143,1
255,7,7,105|11|12|192|69|48|28|52,0
220,171,1,40,1
249,197,2,13|187|187|128|41|58|159|186|135|81|165|53,0
234,123,5,143|4|182|75|184|175|30|26|182|90|26,0
301,52,4,54|69|37|6|166|161,0
63,120,5,154|120|182|185|81|3|185|64|53|26|162|30|184|46,1
103,55,1,132|44,1
201,166,4,196|87,0
306,106,8,140|154|75|190|88|113,0
319,73,2,126|181|112|186|79|49|100|21|13|115|6|13|92,0
115,66,10,141|187|146|37|112|31|6|33|162|186,0
205,7,7,146|193|16|4|16|189|166|23|86|106|112|41|7|7,0
451,173,8,24|106|176|176,1
354,48,7,84|190|98|74|7|155|174|97|183,1
24,105,8,99|140|21|107|87|70|90|136|200,1
175,63,10,140|160,1
231,32,1,180|110|114|138|59|107|180|122|171,0
20,180,10,187|161|21|110|70|141|103|62|84|194|74|44|23|32|11,0
23,160,10,80|45|152|152|80|45|11|178|45|63,1
411,74,7,84|136|192|25|121|155|97|74|74|2|129|161|98|2,1
387,18,9,91|5|102|102|36|83|5,1
61,56,6,125|172|119|63|162|69|4|133|144|45,1
235,90,5,106|160|92|82,0
333,121,7,2|7|122|107|39|84,1
265,19,5,28|87|55|164|78|8|92|25|45|119|124,0
419,13,8,49|12|122|171|160|137,0
123,99,2,177|167|117|40|156|197|40|73,0
223,58,8,94|16|13|1|144,1
458,33,6,56,0
431,98,7,107|192|84|187|197|170|159|87|140|49|56,0
131,194,10,198|131|33|56|193|135|109|1|8|112|17,0
481,168,4,198|65|138|198|200|196|52,1
192,7,7,161|183|183|98|191|192|121|84|161|7|79|2,0
384,114,6,163|54|169|178|111|118|185,0
203,81,5,50|155|101|72|187|90,0
131,87,4,65|159|173|134|106|179|171|94|124|188|41,0
47,84,7,148|133|128|167|151|94|55|177,0
441,151,3,189|47|20|147|186|71|32|176|20|133,0
57,77,3,153|118|77|96|118|118|153,1
398,60,10,191|10|191|182|77|28|106|161|91,0
258,184,5,143|46|64|164|185|163|143|184|26|139|72|120|53,1
322,186,2,192,1
402,56,6,157,1
399,120,5,191,1
143,122,7,192|129|190|174|190|174,1
110,200,4,85|131|155|55|94|165|167|45|51|75|129|136|152,1
